,code,date,avg_price,win_rate,MACD_macd,EMA_gap,KDJ_J,RSI,MOM,MOM_gap,OBV,Long_Short_Rate_OBV,KDJ_J_pre,MOM_pre,MOM_gap_pre,OBV_pre,Long_Short_Rate_OBV_pre,MACD_macd_pre,EMA_gap_pre
5115,000858.XSHE,2014-09-10,19.165,-1.0,0,-1,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-3,-1,-1
5116,000858.XSHE,2014-09-11,19.11,-1.0,-1,-1,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-3,-1,-1
5117,000858.XSHE,2014-09-12,19.01,-1.0,-1,-1,-1,-1,-1,-1,-1,-3,-3,-1,-1,-1,-3,-1,-1
5118,000858.XSHE,2014-09-15,18.935,-1.0,-1,-1,-3,-2,-1,-1,-1,-3,-4,-1,-1,-1,-3,-1,-1
5119,000858.XSHE,2014-09-16,18.695,-1.0,-1,-1,-4,-3,-1,-1,-1,-3,-4,-1,-1,-1,-3,-1,-1
5120,000858.XSHE,2014-09-17,18.525,-1.0,-1,-1,-4,-3,-1,-1,-1,-3,-3,-1,-1,-1,-3,-1,-1
5121,000858.XSHE,2014-09-18,18.495,-1.0,-1,-1,-3,-3,-1,-1,-1,-3,-2,-1,-1,-1,-3,-1,-1
5122,000858.XSHE,2014-09-19,18.59,-1.0,-1,-1,-2,-2,-1,-1,-1,-3,-2,-1,-1,-1,-3,-1,-1
5123,000858.XSHE,2014-09-22,18.36,-1.0,-1,-1,-2,-3,-1,-1,-1,-3,-2,-1,-1,-1,-3,-1,-2
5124,000858.XSHE,2014-09-23,18.13,-1.0,-1,-2,-2,-3,-1,-1,-1,-3,-1,-1,-1,-1,-3,-1,-1
5125,000858.XSHE,2014-09-24,18.29,-1.0,-1,-1,-1,-2,-1,-1,-1,-3,0,-1,-1,-1,-3,0,-1
5126,000858.XSHE,2014-09-25,18.495,-1.0,0,-1,0,-2,-1,-1,-1,-3,1,-1,-1,-1,-3,0,-1
5127,000858.XSHE,2014-09-26,18.38,-1.0,0,-1,1,-2,-1,-1,-1,-3,0,-1,-1,-1,-3,0,-1
5128,000858.XSHE,2014-09-29,18.415,-1.0,0,-1,0,-2,-1,-1,-1,-3,0,0,-1,-1,-3,0,-1
5129,000858.XSHE,2014-09-30,18.485,-1.0,0,-1,0,-2,0,-1,-1,-3,0,0,-1,-1,-3,0,-1
5130,000858.XSHE,2014-10-08,18.42,-1.0,0,-1,0,-2,0,-1,-1,-3,1,-1,-1,-1,-3,0,-1
5131,000858.XSHE,2014-10-09,18.47,-1.0,0,-1,1,-1,-1,-1,-1,-3,0,-1,-1,-1,-3,0,-1
5132,000858.XSHE,2014-10-10,18.445,-1.0,0,-1,0,-2,-1,-1,-1,-3,-1,-1,-1,-1,-3,-1,-1
5133,000858.XSHE,2014-10-13,18.13,-1.0,-1,-1,-1,-3,-1,-1,-1,-3,-4,-1,-1,-1,-3,-1,-1
5134,000858.XSHE,2014-10-14,17.94,-1.0,-1,-1,-4,-3,-1,-1,-1,-3,-4,-1,-1,-1,-3,-1,-1
5135,000858.XSHE,2014-10-15,17.845,-1.0,-1,-1,-4,-4,-1,-1,-1,-3,-3,-2,-1,-1,-3,-1,-1
5136,000858.XSHE,2014-10-16,17.71,-1.0,-1,-1,-3,-4,-2,-1,-1,-3,-1,-1,-1,-1,-3,-1,-1
5137,000858.XSHE,2014-10-17,17.865,-1.0,-1,-1,-1,-2,-1,-1,-1,-3,-1,-1,-1,-1,-3,0,-1
5138,000858.XSHE,2014-10-20,17.955,-1.0,0,-1,-1,-3,-1,-1,-1,-3,-2,-1,-1,-1,-3,0,-1
5139,000858.XSHE,2014-10-21,17.775,-1.0,0,-1,-2,-3,-1,-1,-1,-3,-3,-1,-1,-1,-3,-1,-1
5140,000858.XSHE,2014-10-22,17.625,-1.0,-1,-1,-3,-4,-1,-1,-1,-3,-4,-1,-1,-1,-3,-1,-1
5141,000858.XSHE,2014-10-23,17.38,-1.0,-1,-1,-4,-4,-1,-1,-1,-3,-4,-2,-1,-1,-3,-1,-2
5142,000858.XSHE,2014-10-24,17.13,-1.0,-1,-2,-4,-4,-2,-1,-1,-3,-3,-2,-1,-1,-3,-1,-2
5143,000858.XSHE,2014-10-27,17.03,-1.0,-1,-2,-3,-4,-2,-1,-1,-3,-1,-1,-1,-1,-3,-1,-2
5144,000858.XSHE,2014-10-28,17.195,-1.0,-1,-2,-1,-3,-1,-1,-1,-3,0,-1,-1,-1,-3,0,-1
5145,000858.XSHE,2014-10-29,17.28,-1.0,0,-1,0,-3,-1,-1,-1,-3,0,-1,-1,-1,-3,0,-1
5146,000858.XSHE,2014-10-30,17.33,-1.0,0,-1,0,-3,-1,-1,-1,-3,1,0,-1,-1,-3,0,-1
5147,000858.XSHE,2014-10-31,17.52,-1.0,0,-1,1,-1,0,-1,-1,-3,2,0,-1,-1,-3,1,-1
5148,000858.XSHE,2014-11-03,17.65,-1.0,1,-1,2,-1,0,-1,-1,-3,1,0,-1,-1,-3,0,-1
5149,000858.XSHE,2014-11-04,17.49,-1.0,0,-1,1,-2,0,-1,-1,-3,-1,-1,-1,-1,-3,0,-1
5150,000858.XSHE,2014-11-05,17.295,-1.0,0,-1,-1,-3,-1,-1,-1,-3,-2,-1,-1,-1,-3,0,-1
5151,000858.XSHE,2014-11-06,17.295,1.0,0,-1,-2,-2,-1,-1,-1,-3,-3,-1,-1,-1,-3,0,-1
5152,000858.XSHE,2014-11-07,17.25,1.0,0,-1,-3,-3,-1,-1,-1,-3,1,-1,-1,-1,-3,0,-1
5153,000858.XSHE,2014-11-10,17.605,-1.0,0,-1,1,0,-1,-1,-1,-3,2,0,-1,-1,-3,1,0
5154,000858.XSHE,2014-11-11,18.0,-1.0,1,0,2,0,0,-1,-1,-3,3,0,-1,-1,-3,0,0
5155,000858.XSHE,2014-11-12,17.95,-1.0,0,0,3,0,0,-1,-1,-3,1,0,-1,-1,-3,0,0
5156,000858.XSHE,2014-11-13,17.91,1.0,0,0,1,0,0,-1,-1,-3,1,0,-1,-1,-3,0,0
5157,000858.XSHE,2014-11-14,18.005,-1.0,0,0,1,1,0,-1,-1,-3,0,0,-1,-1,-3,0,0
5158,000858.XSHE,2014-11-17,18.29,-1.0,0,0,0,0,0,-1,-1,-3,-1,-1,-1,-1,-3,-1,0
5159,000858.XSHE,2014-11-18,17.77,-1.0,-1,0,-1,-1,-1,-1,-1,-3,-3,-1,-1,-1,-3,-1,-1
5160,000858.XSHE,2014-11-19,17.54,-1.0,-1,-1,-3,-2,-1,-1,-1,-3,-4,-1,-1,-1,-3,-1,-1
5161,000858.XSHE,2014-11-20,17.445,-1.0,-1,-1,-4,-2,-1,-1,-1,-3,-3,-1,-1,-1,-3,-1,-1
5162,000858.XSHE,2014-11-21,17.575,-1.0,-1,-1,-3,-1,-1,-1,-1,-3,-2,-1,-1,-1,-3,-1,-1
5163,000858.XSHE,2014-11-24,17.74,-1.0,-1,-1,-2,0,-1,-1,-1,-3,-1,0,-1,-1,-3,0,-1
5164,000858.XSHE,2014-11-25,17.9,-1.0,0,-1,-1,0,0,-1,-1,-3,0,0,-1,-1,-3,0,0
5165,000858.XSHE,2014-11-26,18.06,-1.0,0,0,0,1,0,-1,-1,-3,0,0,-1,-1,-3,0,0
5166,000858.XSHE,2014-11-27,18.125,1.0,0,0,0,0,0,-1,-1,-3,1,0,-1,-1,-2,0,0
5167,000858.XSHE,2014-11-28,18.08,1.0,0,0,1,0,0,-1,-1,-2,2,0,-1,-1,-2,0,0
5168,000858.XSHE,2014-12-01,18.505,1.0,0,0,2,2,0,-1,-1,-2,3,1,-1,-1,-2,1,0
5169,000858.XSHE,2014-12-02,18.86,1.0,1,0,3,2,1,-1,-1,-2,2,1,-1,-1,-2,1,1
5170,000858.XSHE,2014-12-03,19.225,-1.0,1,1,2,3,1,-1,-1,-2,2,1,-1,-1,-2,1,1
5171,000858.XSHE,2014-12-04,19.74,-1.0,1,1,2,4,1,-1,-1,-2,1,2,-1,-1,-2,1,1
5172,000858.XSHE,2014-12-05,19.975,-1.0,1,1,1,3,2,-1,-1,-2,1,1,-2,-1,-1,1,1
5173,000858.XSHE,2014-12-08,19.89,-1.0,1,1,1,3,1,-2,-1,-1,-1,1,-2,-1,-2,0,1
5174,000858.XSHE,2014-12-09,19.965,-1.0,0,1,-1,2,1,-2,-1,-2,0,1,-2,-1,-2,0,1
5175,000858.XSHE,2014-12-10,20.25,-1.0,0,1,0,3,1,-2,-1,-2,0,0,-2,-1,-2,0,1
5176,000858.XSHE,2014-12-11,20.465,-1.0,0,1,0,2,0,-2,-1,-2,0,0,-2,-1,-2,-1,1
5177,000858.XSHE,2014-12-12,20.37,-1.0,-1,1,0,2,0,-2,-1,-2,0,0,-2,-1,-2,-1,1
5178,000858.XSHE,2014-12-15,20.445,-1.0,-1,1,0,2,0,-2,-1,-2,-1,0,-2,-1,-2,-1,1
5179,000858.XSHE,2014-12-16,20.375,-1.0,-1,1,-1,2,0,-2,-1,-2,-2,-1,-2,-1,-2,-2,0
5180,000858.XSHE,2014-12-17,20.14,-1.0,-2,0,-2,1,-1,-2,-1,-2,-2,-1,-2,-1,-2,-2,0
5181,000858.XSHE,2014-12-18,19.955,1.0,-2,0,-2,1,-1,-2,-1,-2,-3,-1,-2,-1,-2,-2,0
5182,000858.XSHE,2014-12-19,20.05,1.0,-2,0,-3,1,-1,-2,-1,-2,1,0,-2,0,-2,-1,0
5183,000858.XSHE,2014-12-22,20.69,-1.0,-1,0,1,3,0,-2,0,-2,2,1,-2,0,-2,0,1
5184,000858.XSHE,2014-12-23,21.465,-1.0,0,1,2,3,1,-2,0,-2,2,1,-2,0,-2,0,1
5185,000858.XSHE,2014-12-24,21.36,-1.0,0,1,2,1,1,-2,0,-2,-1,1,-2,0,-2,0,1
5186,000858.XSHE,2014-12-25,21.27,-1.0,0,1,-1,2,1,-2,0,-2,-1,1,-2,0,-1,0,1
5187,000858.XSHE,2014-12-26,21.455,-1.0,0,1,-1,2,1,-2,0,-1,1,0,-2,0,-2,0,1
5188,000858.XSHE,2014-12-29,21.6,-1.0,0,1,1,2,0,-2,0,-2,1,-1,-2,0,-2,-1,1
5189,000858.XSHE,2014-12-30,21.41,1.0,-1,1,1,1,-1,-3,0,-2,0,-1,-2,0,-2,-1,0
5190,000858.XSHE,2014-12-31,21.4,1.0,-1,0,0,2,-1,-2,0,-2,2,1,-2,0,-1,0,1
5191,000858.XSHE,2015-01-05,22.62,-1.0,0,1,2,4,1,-2,0,-1,3,2,-2,0,-1,2,2
5192,000858.XSHE,2015-01-06,23.705,-1.0,2,2,3,4,2,-2,0,-1,2,2,-2,0,-1,2,2
5193,000858.XSHE,2015-01-07,23.63,-1.0,2,2,2,3,2,-2,0,-1,1,2,-2,0,-1,1,2
5194,000858.XSHE,2015-01-08,23.74,-1.0,1,2,1,3,2,-3,0,-1,0,2,-3,0,-2,0,2
5195,000858.XSHE,2015-01-09,23.72,-1.0,0,2,0,3,2,-3,0,-2,0,0,-3,0,-2,-1,1
5196,000858.XSHE,2015-01-12,23.265,-1.0,-1,1,0,1,0,-3,0,-2,-1,-2,-3,0,-2,-2,1
5197,000858.XSHE,2015-01-13,22.945,-1.0,-2,1,-1,1,-2,-3,0,-2,-2,-2,-4,0,-2,-3,0
5198,000858.XSHE,2015-01-14,22.655,1.0,-3,0,-2,0,-2,-4,0,-2,-2,-2,-4,0,-2,-3,0
5199,000858.XSHE,2015-01-15,22.605,-1.0,-3,0,-2,1,-2,-4,0,-2,-1,-1,-4,0,-1,-2,0
5200,000858.XSHE,2015-01-16,23.195,-1.0,-2,0,-1,1,-1,-4,0,-1,-2,-2,-4,0,-2,-3,-1
5201,000858.XSHE,2015-01-19,21.925,1.0,-3,-1,-2,-1,-2,-4,0,-2,-2,-2,-4,0,-2,-3,-1
5202,000858.XSHE,2015-01-20,21.945,-1.0,-3,-1,-2,-1,-2,-4,0,-2,-2,-1,-4,0,-1,-2,-1
5203,000858.XSHE,2015-01-21,22.62,-1.0,-2,-1,-2,0,-1,-4,0,-1,1,0,-4,0,-1,-1,-1
5204,000858.XSHE,2015-01-22,22.895,-1.0,-1,-1,1,0,0,-4,0,-1,1,-1,-4,0,-2,-1,-1
5205,000858.XSHE,2015-01-23,22.685,-1.0,-1,-1,1,0,-1,-4,0,-2,1,0,-4,0,-1,-1,-1
5206,000858.XSHE,2015-01-26,22.56,-1.0,-1,-1,1,0,0,-4,0,-1,1,0,-3,0,-1,0,-1
5207,000858.XSHE,2015-01-27,22.87,-1.0,0,-1,1,0,0,-4,0,-1,1,0,-4,0,-1,0,-1
5208,000858.XSHE,2015-01-28,22.775,-1.0,0,-1,1,0,0,-4,0,-1,0,-1,-4,0,-2,-1,-1
5209,000858.XSHE,2015-01-29,22.36,-1.0,-1,-1,0,-1,-1,-4,0,-2,-2,-1,-4,0,-2,-1,-1
5210,000858.XSHE,2015-01-30,22.25,-1.0,-1,-1,-2,-1,-1,-4,0,-2,-4,-2,-4,0,-2,-2,-1
5211,000858.XSHE,2015-02-02,21.65,-1.0,-2,-1,-4,-2,-2,-4,0,-2,-4,-2,-4,0,-2,-2,-2
5212,000858.XSHE,2015-02-03,21.675,-1.0,-2,-2,-4,-2,-2,-4,0,-2,-3,-2,-4,0,-2,-2,-2
5213,000858.XSHE,2015-02-04,21.635,-1.0,-2,-2,-3,-2,-2,-4,0,-2,-3,-2,-3,0,-2,-1,-2
5214,000858.XSHE,2015-02-05,21.485,-1.0,-1,-2,-3,-2,-2,-3,0,-2,-3,-2,-4,-1,-2,-2,-2
5215,000858.XSHE,2015-02-06,20.705,1.0,-2,-2,-3,-3,-2,-4,-1,-2,-3,-2,-3,-1,-2,-2,-3
5216,000858.XSHE,2015-02-09,20.555,-1.0,-2,-3,-3,-2,-2,-3,-1,-2,-1,-1,-3,-1,-2,-1,-2
5217,000858.XSHE,2015-02-10,20.96,-1.0,-1,-2,-1,-2,-1,-3,-1,-2,0,-1,-3,-1,-2,0,-2
5218,000858.XSHE,2015-02-11,21.155,-1.0,0,-2,0,-2,-1,-3,-1,-2,1,-1,-3,0,-2,0,-2
5219,000858.XSHE,2015-02-12,21.37,-1.0,0,-2,1,-1,-1,-3,0,-2,2,0,-3,0,-2,1,-1
5220,000858.XSHE,2015-02-13,21.59,-1.0,1,-1,2,-1,0,-3,0,-2,2,0,-3,0,-2,1,-1
5221,000858.XSHE,2015-02-16,21.47,-1.0,1,-1,2,-1,0,-3,0,-2,0,0,-3,-1,-2,0,-1
5222,000858.XSHE,2015-02-17,21.36,-1.0,0,-1,0,-1,0,-3,-1,-2,-1,-1,-3,-1,-2,0,-1
5223,000858.XSHE,2015-02-25,21.0,1.0,0,-1,-1,-2,-1,-3,-1,-2,-1,-1,-3,-1,-2,-1,-1
5224,000858.XSHE,2015-02-26,20.955,-1.0,-1,-1,-1,-1,-1,-3,-1,-2,0,-1,-3,-1,-2,0,-1
5225,000858.XSHE,2015-02-27,21.34,-1.0,0,-1,0,-1,-1,-3,-1,-2,1,-1,-3,0,-2,0,-1
5226,000858.XSHE,2015-03-02,21.345,-1.0,0,-1,1,-1,-1,-3,0,-2,-2,-1,-3,-1,-2,0,-1
5227,000858.XSHE,2015-03-03,21.015,-1.0,0,-1,-2,-2,-1,-3,-1,-2,-2,-1,-3,-1,-2,-1,-1
5228,000858.XSHE,2015-03-04,20.985,-1.0,-1,-1,-2,-2,-1,-3,-1,-2,-3,-1,-3,-1,-2,-1,-1
5229,000858.XSHE,2015-03-05,20.87,-1.0,-1,-1,-3,-2,-1,-3,-1,-2,-2,-1,-3,-1,-2,-1,-1
5230,000858.XSHE,2015-03-06,20.855,-1.0,-1,-1,-2,-2,-1,-3,-1,-2,0,-1,-3,-1,-2,0,-1
5231,000858.XSHE,2015-03-09,21.065,-1.0,0,-1,0,-1,-1,-3,-1,-2,2,0,-3,-1,-2,0,-1
5232,000858.XSHE,2015-03-10,21.3,-1.0,0,-1,2,-1,0,-3,-1,-2,2,0,-3,-1,-2,0,-1
5233,000858.XSHE,2015-03-11,21.3,-1.0,0,-1,2,-1,0,-3,-1,-2,2,0,-3,0,-2,0,0
5234,000858.XSHE,2015-03-12,21.575,-1.0,0,0,2,0,0,-3,0,-2,2,0,-3,0,-2,0,0
5235,000858.XSHE,2015-03-13,21.695,1.0,0,0,2,0,0,-3,0,-2,3,0,-3,0,-2,1,0
5236,000858.XSHE,2015-03-16,21.975,-1.0,1,0,3,1,0,-3,0,-2,2,1,-3,0,-2,1,0
5237,000858.XSHE,2015-03-17,22.385,-1.0,1,0,2,2,1,-3,0,-2,2,1,-3,0,-2,1,1
5238,000858.XSHE,2015-03-18,22.665,-1.0,1,1,2,2,1,-3,0,-2,1,1,-3,0,-2,1,1
5239,000858.XSHE,2015-03-19,22.585,-1.0,1,1,1,1,1,-3,0,-2,1,0,-3,0,-2,0,1
5240,000858.XSHE,2015-03-20,22.55,-1.0,0,1,1,1,0,-3,0,-2,1,0,-3,0,-2,0,1
5241,000858.XSHE,2015-03-23,22.78,-1.0,0,1,1,2,0,-3,0,-2,1,0,-3,0,-2,0,1
5242,000858.XSHE,2015-03-24,22.88,-1.0,0,1,1,1,0,-3,0,-2,0,-1,-4,0,-2,-1,0
5243,000858.XSHE,2015-03-25,22.62,-1.0,-1,0,0,1,-1,-4,0,-2,1,0,-3,0,-1,-1,0
5244,000858.XSHE,2015-03-26,22.915,-1.0,-1,0,1,2,0,-3,0,-1,1,0,-3,0,-1,0,0
5245,000858.XSHE,2015-03-27,23.255,-1.0,0,0,1,1,0,-3,0,-1,2,0,-3,0,-1,0,1
5246,000858.XSHE,2015-03-30,23.36,-1.0,0,1,2,2,0,-3,0,-1,0,0,-4,0,-2,0,0
5247,000858.XSHE,2015-03-31,23.335,-1.0,0,0,0,1,0,-4,0,-2,-1,0,-4,0,-1,-1,0
5248,000858.XSHE,2015-04-01,23.17,-1.0,-1,0,-1,1,0,-4,0,-1,-1,0,-4,0,-1,-1,0
5249,000858.XSHE,2015-04-02,23.305,1.0,-1,0,-1,1,0,-4,0,-1,0,-1,-4,0,-1,-1,0
5250,000858.XSHE,2015-04-03,23.295,-1.0,-1,0,0,2,-1,-4,0,-1,2,0,-4,0,-1,0,0
5251,000858.XSHE,2015-04-07,23.85,-1.0,0,0,2,3,0,-4,0,-1,2,0,-4,0,-1,0,1
5252,000858.XSHE,2015-04-08,24.185,-1.0,0,1,2,3,0,-4,0,-1,0,0,-4,0,-1,0,0
5253,000858.XSHE,2015-04-09,23.91,1.0,0,0,0,1,0,-4,0,-1,-1,0,-4,0,-1,-1,0
5254,000858.XSHE,2015-04-10,23.89,1.0,-1,0,-1,2,0,-4,0,-1,0,1,-4,0,-1,0,1
5255,000858.XSHE,2015-04-13,24.475,-1.0,0,1,0,2,1,-4,0,-1,2,1,-4,0,-1,0,1
5256,000858.XSHE,2015-04-14,24.855,1.0,0,1,2,3,1,-4,0,-1,1,0,-4,0,-1,0,1
5257,000858.XSHE,2015-04-15,24.925,1.0,0,1,1,2,0,-4,0,-1,1,2,-4,0,0,1,2
5258,000858.XSHE,2015-04-16,25.915,-1.0,1,2,1,4,2,-4,0,0,2,3,-3,0,-1,2,2
5259,000858.XSHE,2015-04-17,26.895,1.0,2,2,2,3,3,-3,0,-1,2,2,-4,0,-1,1,2
5260,000858.XSHE,2015-04-20,26.385,1.0,1,2,2,2,2,-4,0,-1,1,2,-4,0,-1,1,3
5261,000858.XSHE,2015-04-21,27.165,-1.0,1,3,1,4,2,-4,0,-1,2,3,-4,0,0,2,3
5262,000858.XSHE,2015-04-22,28.14,-1.0,2,3,2,4,3,-4,0,0,2,2,-4,0,0,1,3
5263,000858.XSHE,2015-04-23,27.96,-1.0,1,3,2,3,2,-4,0,0,1,0,-4,0,0,-1,2
5264,000858.XSHE,2015-04-24,27.13,-1.0,-1,2,1,1,0,-4,0,0,-1,0,-4,0,0,-2,2
5265,000858.XSHE,2015-04-27,26.91,-1.0,-2,2,-1,1,0,-4,0,0,-2,-1,-4,0,-1,-3,1
5266,000858.XSHE,2015-04-28,26.505,-1.0,-3,1,-2,0,-1,-4,0,0,-3,-3,-4,0,0,-4,0
5267,000858.XSHE,2015-04-29,25.87,-1.0,-4,0,-3,0,-3,-4,0,0,-3,-3,-4,0,-1,-4,-1
5268,000858.XSHE,2015-04-30,26.18,-1.0,-4,-1,-3,0,-3,-4,0,-1,-3,-2,-4,0,-1,-3,-1
5269,000858.XSHE,2015-05-04,26.38,-1.0,-3,-1,-3,1,-2,-4,0,-1,-3,-2,-4,0,-1,-3,-1
5270,000858.XSHE,2015-05-05,25.905,-1.0,-3,-1,-3,-1,-2,-4,0,-1,-3,-2,-4,0,-1,-3,-2
5271,000858.XSHE,2015-05-06,25.19,1.0,-3,-2,-3,-2,-2,-4,0,-1,-4,-2,-4,0,-1,-3,-2
5272,000858.XSHE,2015-05-07,24.825,1.0,-3,-2,-4,-2,-2,-4,0,-1,-2,-2,-4,0,-1,-2,-2
5273,000858.XSHE,2015-05-08,25.36,-1.0,-2,-2,-2,-1,-2,-4,0,-1,0,-1,-4,0,-1,-1,-1
5274,000858.XSHE,2015-05-11,25.84,-1.0,-1,-1,0,0,-1,-4,0,-1,2,0,-4,0,-1,0,-1
5275,000858.XSHE,2015-05-12,26.16,-1.0,0,-1,2,0,0,-4,0,-1,2,1,-4,0,-1,1,-1
5276,000858.XSHE,2015-05-13,26.185,-1.0,1,-1,2,0,1,-4,0,-1,0,1,-4,0,-1,0,-1
5277,000858.XSHE,2015-05-14,25.955,-1.0,0,-1,0,-1,1,-4,0,-1,-2,0,-4,0,-1,-1,-1
5278,000858.XSHE,2015-05-15,25.47,-1.0,-1,-1,-2,-1,0,-4,0,-1,-3,-2,-4,0,-1,-1,-1
5279,000858.XSHE,2015-05-18,25.025,-1.0,-1,-1,-3,-2,-2,-4,0,-1,-2,-2,-4,0,-1,-1,-1
5280,000858.XSHE,2015-05-19,25.345,1.0,-1,-1,-2,-1,-2,-4,0,-1,-1,-1,-4,0,-1,0,-1
5281,000858.XSHE,2015-05-20,25.65,1.0,0,-1,-1,-1,-1,-4,0,-1,2,0,-4,0,-1,0,-1
5282,000858.XSHE,2015-05-21,26.14,1.0,0,-1,2,1,0,-4,0,-1,3,1,-4,0,-1,2,0
5283,000858.XSHE,2015-05-22,26.935,1.0,2,0,3,1,1,-4,0,-1,4,2,-4,0,0,2,1
5284,000858.XSHE,2015-05-25,27.35,-1.0,2,1,4,2,2,-4,0,0,3,2,-4,1,0,2,1
5285,000858.XSHE,2015-05-26,27.805,-1.0,2,1,3,2,2,-4,1,0,2,2,-4,0,0,2,1
5286,000858.XSHE,2015-05-27,27.745,-1.0,2,1,2,2,2,-4,0,0,0,1,-4,0,0,0,1
5287,000858.XSHE,2015-05-28,27.44,1.0,0,1,0,0,1,-4,0,0,-2,-1,-4,0,0,-1,1
5288,000858.XSHE,2015-05-29,26.92,1.0,-1,1,-2,0,-1,-4,0,0,-1,0,-4,0,0,-1,1
5289,000858.XSHE,2015-06-01,27.58,-1.0,-1,1,-1,2,0,-4,0,0,1,0,-4,0,0,0,1
5290,000858.XSHE,2015-06-02,28.435,-1.0,0,1,1,2,0,-4,0,0,1,0,-4,0,0,0,1
5291,000858.XSHE,2015-06-03,28.28,-1.0,0,1,1,1,0,-4,0,0,0,0,-4,0,0,-1,1
5292,000858.XSHE,2015-06-04,27.745,1.0,-1,1,0,0,0,-4,0,0,-1,0,-4,0,0,-1,0
5293,000858.XSHE,2015-06-05,27.845,-1.0,-1,0,-1,1,0,-4,0,0,1,1,-4,0,1,0,1
5294,000858.XSHE,2015-06-08,28.605,-1.0,0,1,1,2,1,-4,0,1,2,0,-4,1,1,0,1
5295,000858.XSHE,2015-06-09,28.965,-1.0,0,1,2,1,0,-4,1,1,2,0,-4,1,1,0,1
5296,000858.XSHE,2015-06-10,29.0,1.0,0,1,2,2,0,-4,1,1,1,1,-4,1,1,0,1
5297,000858.XSHE,2015-06-11,29.32,1.0,0,1,1,2,1,-4,1,1,1,2,-4,1,1,1,2
5298,000858.XSHE,2015-06-12,30.115,-1.0,1,2,1,3,2,-4,1,1,1,3,-4,1,1,3,3
5299,000858.XSHE,2015-06-15,31.84,-1.0,3,3,1,4,3,-4,1,1,1,3,-4,1,1,2,3
5300,000858.XSHE,2015-06-16,31.765,-1.0,2,3,1,2,3,-4,1,1,1,3,-4,1,1,1,3
5301,000858.XSHE,2015-06-17,31.615,-1.0,1,3,1,3,3,-4,1,1,0,2,-4,1,1,0,3
5302,000858.XSHE,2015-06-18,31.255,1.0,0,3,0,0,2,-4,1,1,-3,-2,-4,1,1,-4,0
5303,000858.XSHE,2015-06-19,28.645,1.0,-4,0,-3,-1,-2,-4,1,1,-3,-3,-4,1,1,-4,0
5304,000858.XSHE,2015-06-23,29.59,1.0,-4,0,-3,0,-3,-4,1,1,0,0,-4,1,1,-1,1
5305,000858.XSHE,2015-06-24,31.93,-1.0,-1,1,0,1,0,-4,1,1,2,0,-4,1,1,1,2
5306,000858.XSHE,2015-06-25,32.45,-1.0,1,2,2,1,0,-4,1,1,0,-2,-4,1,1,-2,1
5307,000858.XSHE,2015-06-26,30.23,-1.0,-2,1,0,-1,-2,-4,1,1,-2,2,-4,1,1,-2,0
5308,000858.XSHE,2015-06-29,30.605,-1.0,-2,0,-2,0,2,-4,1,1,-1,1,-4,1,2,-2,0
5309,000858.XSHE,2015-06-30,31.05,-1.0,-2,0,-1,0,1,-4,1,2,0,-2,-4,1,1,-2,0
5310,000858.XSHE,2015-07-01,30.83,-1.0,-2,0,0,0,-2,-4,1,1,-2,-4,-4,1,1,-4,-1
5311,000858.XSHE,2015-07-02,29.17,1.0,-4,-1,-2,-2,-4,-4,1,1,-4,-4,-4,1,0,-4,-4
5312,000858.XSHE,2015-07-03,25.77,-1.0,-4,-4,-4,-3,-4,-4,1,0,-4,-4,-4,1,0,-4,-4
5313,000858.XSHE,2015-07-06,26.58,-1.0,-4,-4,-4,-3,-4,-4,1,0,-3,-4,-4,1,0,-4,-4
5314,000858.XSHE,2015-07-07,24.595,1.0,-4,-4,-3,-3,-4,-4,1,0,-3,-4,-4,1,0,-4,-4
5315,000858.XSHE,2015-07-08,21.92,1.0,-4,-4,-3,-4,-4,-4,1,0,-3,-4,-4,1,0,-4,-4
5316,000858.XSHE,2015-07-09,23.015,1.0,-4,-4,-3,-2,-4,-4,1,0,-2,-1,-2,1,1,0,-4
5317,000858.XSHE,2015-07-10,25.85,-1.0,0,-4,-2,-1,-1,-2,1,1,1,0,-1,1,1,4,-4
5318,000858.XSHE,2015-07-13,27.455,-1.0,4,-4,1,0,0,-1,1,1,1,2,-1,1,1,4,-2
5319,000858.XSHE,2015-07-14,26.885,-1.0,4,-2,1,-1,2,-1,1,1,0,3,0,1,1,3,-3
5320,000858.XSHE,2015-07-15,25.31,1.0,3,-3,0,-2,3,0,1,1,-1,2,0,1,1,2,-3
5321,000858.XSHE,2015-07-16,25.18,-1.0,2,-3,-1,-1,2,0,1,1,0,0,-1,1,1,3,-2
5322,000858.XSHE,2015-07-17,26.4,-1.0,3,-2,0,-1,0,-1,1,1,1,-2,-1,1,1,3,-1
5323,000858.XSHE,2015-07-20,26.675,1.0,3,-1,1,-1,-2,-1,1,1,1,-1,-1,1,1,2,-1
5324,000858.XSHE,2015-07-21,26.48,1.0,2,-1,1,-1,-1,-1,1,1,1,2,0,1,1,3,0
5325,000858.XSHE,2015-07-22,27.31,-1.0,3,0,1,0,2,0,1,1,1,3,0,1,1,3,0
5326,000858.XSHE,2015-07-23,27.81,-1.0,3,0,1,0,3,0,1,1,1,1,0,1,1,2,1
